id,link,address,area,bedrooms,bathrooms,garages,others,price,condo,date
2519144310,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1500-id-2519144310/,"Avenida Doutor Eduardo Cury - Jardim das Colinas, São José dos Campos - SP",60,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.500 /mês,R$ 275,2021-05-14 08:58
2519130829,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-apolo-sudeste-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1500-id-2519130829/,"Avenida Nove de Julho - Jardim Apolo, São José dos Campos - SP",60,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.500 /mês,R$ 322,2021-05-14 08:58
2513447300,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS1000-id-2513447300/,"Rua Luiz Jacinto, 100 - Centro, São José dos Campos - SP",45,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Ar-condicionado",R$ 1.000 /mês,R$ 505,2021-05-14 08:58
2516032828,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-industrial-bairros-sao-jose-dos-campos-com-garagem-42m2-aluguel-RS600-id-2516032828/,"Vila Industrial, São José dos Campos - SP",42,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Condomínio fechado
Cozinha
Segurança 24h",R$ 600 /mês,R$ 185,2021-05-14 08:58
2518100386,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-124m2-aluguel-RS5000-id-2518100386/,"Jardim Esplanada, São José dos Campos - SP",124,3 Quartos,3 Banheiros,2 Vagas,,R$ 5.000 /mês,R$ 700,2021-05-14 08:58
2517298225,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-125m2-aluguel-RS2300-id-2517298225/,"Avenida Cidade Jardim - Bosque dos Eucaliptos, São José dos Campos - SP",125,4 Quartos,1 Banheiro,2 Vagas,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",R$ 2.300 /mês,R$ 680,2021-05-14 08:58
2515791484,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-259m2-aluguel-RS6500-id-2515791484/,"Avenida São João - Jardim das Colinas, São José dos Campos - SP",259,4 Quartos,5 Banheiros,3 Vagas,"Elevador
Área de serviço
Academia
Condomínio fechado
Espaço gourmet",R$ 6.500 /mês,R$ 1.430,2021-05-14 08:58
2512764200,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-216m2-aluguel-RS3000-id-2512764200/,"Rua Doutor Orlando Feirabend Filho - Parque Residencial Aquarius, São José dos Campos - SP",216,3 Quartos,3 Banheiros,2 Vagas,Elevador,R$ 3.000 /mês,R$ 780,2021-05-14 08:58
2519763558,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-103m2-aluguel-RS2500-id-2519763558/,"Vila Adyana, São José dos Campos - SP",103,3 Quartos,2 Banheiros,2 Vagas,"Área de serviço
Churrasqueira
Academia
Condomínio fechado
Varanda gourmet",R$ 2.500 /mês,R$ 1.000,2021-05-14 08:58
2519057723,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS1950-id-2519057723/,"Jardim Aquarius, São José dos Campos - SP",90,2 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Varanda",R$ 1.950 /mês,R$ 570,2021-05-14 08:58
2518266893,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS2600-id-2518266893/,"Rua das Baleias - Jardim Aquarius, São José dos Campos - SP",75,2 Quartos,2 Banheiros,2 Vagas,,R$ 2.600 /mês,R$ 560,2021-05-14 08:58
2517697887,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-92m2-venda-RS490000-id-2517697887/,"Vila Adyana, São José dos Campos - SP",92,3 Quartos,2 Banheiros,14 Vagas,Condomínio fechado,"R$ 1.400 /mês
R$ 490.000",R$ 640,2021-05-14 08:58
2515858576,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-156m2-venda-RS800000-id-2515858576/,"Rua Corifeu de Azevedo Marques, 3213 - Jardim das Indústrias, São José dos Campos - SP",156,3 Quartos,5 Banheiros,3 Vagas,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground","R$ 3.500 /mês
R$ 800.000",R$ 763,2021-05-14 08:58
2517997088,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-127m2-aluguel-RS2300-id-2517997088/,"Avenida Andrômeda, 2740 - Bosque dos Eucaliptos, São José dos Campos - SP",127,4 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 2.300 /mês,R$ 680,2021-05-14 08:58
2516182864,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-157m2-venda-RS1350000-id-2516182864/,"Rua Laurent Martins, 479 - Jardim Esplanada, São José dos Campos - SP",157,4 Quartos,4 Banheiros,-- Vaga,"Piscina
Churrasqueira
Sauna
Condomínio fechado
Varanda gourmet","R$ 5.000 /mês
R$ 1.350.000",R$ 830,2021-05-14 08:58
2518059978,https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-52m2-aluguel-RS1500-id-2518059978/,"Parque Residencial Aquarius, São José dos Campos - SP",52,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 1.500 /mês,R$ 481,2021-05-14 08:58
2515933987,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-rossi-bairros-sao-jose-dos-campos-com-garagem-44m2-aluguel-RS470-id-2515933987/,"Rua Miguel Eras - Vila Rossi, São José dos Campos - SP",44,2 Quartos,1 Banheiro,1 Vaga,Condomínio fechado,R$ 470 /mês,R$ 250,2021-05-14 08:58
2503080677,https://www.vivareal.com.br/imovel/apartamento-3-quartos-urbanova-i-bairros-sao-jose-dos-campos-com-garagem-106m2-venda-RS600000-id-2503080677/,"Avenida Maria de Lourdes Friggi, 255 - Urbanova I, São José dos Campos - SP",106,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas","R$ 2.900 /mês
R$ 600.000",R$ 586,2021-05-14 08:58
2515304642,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1800-id-2515304642/,"Rua João Teixeira Neto, 32 - Jardim Aquarius, São José dos Campos - SP",70,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.800 /mês,R$ 370,2021-05-14 08:58
2508210193,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-80m2-aluguel-RS900-id-2508210193/,"Jardim das Indústrias, São José dos Campos - SP",80,2 Quartos,1 Banheiro,-- Vaga,"Área de serviço
Condomínio fechado
Interfone",R$ 900 /mês,R$ 238,2021-05-14 08:58
2500188310,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-flamboyant-bairros-sao-jose-dos-campos-com-garagem-47m2-venda-RS180000-id-2500188310/,"Parque Residencial Flamboyant, São José dos Campos - SP",47,2 Quartos,1 Banheiro,1 Vaga,,"R$ 1.100 /mês
R$ 180.000",R$ 260,2021-05-14 08:58
2515641013,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1000-id-2515641013/,"Jardim Aquarius, São José dos Campos - SP",60,1 Quarto,1 Banheiro,1 Vaga,Condomínio fechado,R$ 1.000 /mês,R$ 450,2021-05-14 08:58
2517146996,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-98m2-aluguel-RS1800-id-2517146996/,"Jardim Aquarius, São José dos Campos - SP",98,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Churrasqueira
Sauna
Quadra poliesportiva",R$ 1.800 /mês,R$ 560,2021-05-14 08:58
2474272895,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-350m2-aluguel-RS9000-id-2474272895/,"Rua Comendador Remo Cesaroni - Vila Ema, São José dos Campos - SP",350,4 Quartos,5 Banheiros,3 Vagas,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 9.000 /mês,,2021-05-14 08:58
2464644931,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-50m2-venda-RS230000-id-2464644931/,"Parque Industrial, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Área de serviço
Churrasqueira
Condomínio fechado
TV a cabo","R$ 1.200 /mês
R$ 230.000",R$ 332,2021-05-14 08:58
2496227259,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-54m2-venda-RS240000-id-2496227259/,"Jardim Satélite, São José dos Campos - SP",54,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Varanda","R$ 1.800 /mês
R$ 240.000",R$ 304,2021-05-14 08:58
2519221176,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS900-id-2519221176/,"Rua Pedro Tursi - Jardim Satélite, São José dos Campos - SP",60,3 Quartos,1 Banheiro,1 Vaga,"Vigia
Interfone",R$ 900 /mês,R$ 400,2021-05-14 08:58
2511912909,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-116m2-venda-RS690000-id-2511912909/,"Rua Teopompo de Vasconcelos - Vila Adyana, São José dos Campos - SP",116,3 Quartos,2 Banheiros,1 Vaga,,"R$ 3.500 /mês
R$ 690.000",R$ 490,2021-05-14 08:58
2516171605,https://www.vivareal.com.br/imovel/apartamento-2-quartos-floradas-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS850-id-2516171605/,"Rua Francisca Maria de Jesus - Floradas de São José, São José dos Campos - SP",45,2 Quartos,1 Banheiro,1 Vaga,"Condomínio fechado
Cozinha",R$ 850 /mês,R$ 191,2021-05-14 08:58
2519636290,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-54m2-aluguel-RS900-id-2519636290/,"Jardim América, São José dos Campos - SP",54,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Quadra poliesportiva",R$ 900 /mês,R$ 383,2021-05-14 08:58
2519636964,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-67m2-aluguel-RS2200-id-2519636964/,"Avenida Jorge Zarur - Vila Ema, São José dos Campos - SP",67,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Área de serviço
Varanda
Condomínio fechado
Cozinha",R$ 2.200 /mês,R$ 552,2021-05-14 08:58
2518859979,https://www.vivareal.com.br/imovel/apartamento-2-quartos-palmeiras-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS650-id-2518859979/,"Palmeiras de São José, São José dos Campos - SP",70,2 Quartos,1 Banheiro,1 Vaga,,R$ 650 /mês,R$ 350,2021-05-14 08:58
2519580607,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-venda-RS530000-id-2519580607/,"Rua dos Lambaris, 100 - Parque Residencial Aquarius, São José dos Campos - SP",75,2 Quartos,1 Banheiro,2 Vagas,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground","R$ 2.200 /mês
R$ 530.000",R$ 540,2021-05-14 08:58
2518870056,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-industrial-bairros-sao-jose-dos-campos-com-garagem-63m2-aluguel-RS750-id-2518870056/,"Vila Industrial, São José dos Campos - SP",63,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Churrasqueira
Varanda
Condomínio fechado
Cozinha",R$ 750 /mês,R$ 224,2021-05-14 08:58
2517698974,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-50m2-venda-RS230000-id-2517698974/,"Vila Adyana, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,Condomínio fechado,"R$ 950 /mês
R$ 230.000",R$ 550,2021-05-14 08:58
2518404640,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tatetuba-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS800-id-2518404640/,"Vila Tatetuba, São José dos Campos - SP",56,2 Quartos,1 Banheiro,1 Vaga,Condomínio fechado,R$ 800 /mês,R$ 353,2021-05-14 08:58
2515200624,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-78m2-aluguel-RS1350-id-2515200624/,"Rua Campo Belo - Bosque dos Eucaliptos, São José dos Campos - SP",78,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.350 /mês,,2021-05-14 08:58
2518588997,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-55m2-aluguel-RS1700-id-2518588997/,"Jardim Esplanada, São José dos Campos - SP",55,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.700 /mês,R$ 330,2021-05-14 08:58
2516318742,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS2850-id-2516318742/,"Rua Heitor Vieira Júnior, 190 - Jardim Aquarius, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 2.850 /mês,R$ 320,2021-05-14 08:58
2517848073,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-47m2-venda-RS230000-id-2517848073/,"Rua José Cobra - Parque Industrial, São José dos Campos - SP",47,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Salão de festas
Playground
Quadra poliesportiva
Vigia","R$ 1.200 /mês
R$ 230.000",R$ 300,2021-05-14 08:58
2512500518,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-68m2-aluguel-RS1100-id-2512500518/,"Rua José Cobra, 302 - Parque Industrial, São José dos Campos - SP",68,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Área de serviço
Churrasqueira
Varanda
Quadra poliesportiva",R$ 1.100 /mês,R$ 500,2021-05-14 08:58
2516302758,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-194m2-aluguel-RS6500-id-2516302758/,"Jardim Aquarius, São José dos Campos - SP",194,3 Quartos,5 Banheiros,3 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Sauna",R$ 6.500 /mês,R$ 1.100,2021-05-14 08:58
2518292541,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-bela-vista-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS850-id-2518292541/,"Jardim Bela Vista, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,Condomínio fechado,R$ 850 /mês,R$ 230,2021-05-14 08:58
2516133507,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS1750-id-2516133507/,"Jardim Aquarius, São José dos Campos - SP",90,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Lavanderia
Cozinha
Segurança 24h
Salão de jogos",R$ 1.750 /mês,R$ 730,2021-05-14 08:58
2513826090,https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-58m2-aluguel-RS1700-id-2513826090/,"Rua Doutor Orlando Feirabend Filho, 117 - Parque Residencial Aquarius, São José dos Campos - SP",58,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Churrasqueira
Salão de festas
Academia",R$ 1.700 /mês,R$ 460,2021-05-14 08:58
2519305701,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-143m2-aluguel-RS3700-id-2519305701/,"Rua Benedito Osvaldo Lecques - Jardim Aquarius, São José dos Campos - SP",143,3 Quartos,4 Banheiros,2 Vagas,"Área de serviço
Churrasqueira
Ar-condicionado
Condomínio fechado
Espaço gourmet",R$ 3.700 /mês,R$ 720,2021-05-14 08:58
2509814902,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS1000-id-2509814902/,"Rua Major Antônio Domingues - Centro, São José dos Campos - SP",48,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.000 /mês,R$ 399,2021-05-14 08:58
2518007021,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-52m2-aluguel-RS1500-id-2518007021/,"Jardim Aquarius, São José dos Campos - SP",52,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Cozinha",R$ 1.500 /mês,R$ 481,2021-05-14 08:58
2443776584,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-oswaldo-cruz-bairros-sao-jose-dos-campos-com-garagem-105m2-aluguel-RS2300-id-2443776584/,"Rua Siria - Jardim Oswaldo Cruz, São José dos Campos - SP",105,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",R$ 2.300 /mês,R$ 600,2021-05-14 08:58
2516412279,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS1800-id-2516412279/,"Rua Benedito Osvaldo Lecques - Jardim Aquarius, São José dos Campos - SP",90,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Cozinha",R$ 1.800 /mês,R$ 559,2021-05-14 08:58
2518968669,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-98m2-aluguel-RS2800-id-2518968669/,"Rua do Aruana, 157 - Jardim Aquarius, São José dos Campos - SP",98,4 Quartos,2 Banheiros,2 Vagas,"Elevador
Interfone",R$ 2.800 /mês,R$ 600,2021-05-14 08:58
2519751598,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-95m2-aluguel-RS1800-id-2519751598/,"Jardim Aquarius, São José dos Campos - SP",95,3 Quartos,1 Banheiro,2 Vagas,"Elevador
Piscina
Churrasqueira
Sauna
Interfone",R$ 1.800 /mês,R$ 598,2021-05-14 08:58
2516799879,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1600-id-2516799879/,"Jardim Esplanada II, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 1.600 /mês,R$ 250,2021-05-14 08:58
2516133104,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS2700-id-2516133104/,"Jardim Aquarius, São José dos Campos - SP",75,2 Quartos,1 Banheiro,2 Vagas,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 2.700 /mês,R$ 680,2021-05-14 08:58
2516025285,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-uira-bairros-sao-jose-dos-campos-com-garagem-61m2-venda-RS302000-id-2516025285/,"Jardim Uira, São José dos Campos - SP",61,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Área de serviço
Cozinha","R$ 900 /mês
R$ 302.000",R$ 359,2021-05-14 08:58
2518118574,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-180m2-aluguel-RS3000-id-2518118574/,"Avenida São João, 323 - Vila Adyana, São José dos Campos - SP",180,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Salão de festas
Playground",R$ 3.000 /mês,R$ 1.200,2021-05-14 08:58
2514895281,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-zizinha-bairros-sao-jose-dos-campos-com-garagem-49m2-aluguel-RS650-id-2514895281/,"Vila Zizinha, São José dos Campos - SP",49,2 Quartos,1 Banheiro,1 Vaga,Garagem,R$ 650 /mês,R$ 339,2021-05-14 08:58
2518939375,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-87m2-aluguel-RS1800-id-2518939375/,"Avenida Doutor Adhemar de Barros, 290 - Vila Adyana, São José dos Campos - SP",87,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 1.800 /mês,R$ 650,2021-05-14 08:58
2519080297,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-79m2-aluguel-RS1300-id-2519080297/,"Jardim Aquarius, São José dos Campos - SP",79,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina
Área de serviço
Churrasqueira
Varanda",R$ 1.300 /mês,R$ 677,2021-05-14 08:58
2518703521,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-120m2-aluguel-RS2400-id-2518703521/,"Avenida Engenheiro Francisco José Longo, 633 - Jardim São Dimas, São José dos Campos - SP",120,3 Quartos,4 Banheiros,1 Vaga,"Mobiliado
Elevador
Área de serviço
Salão de festas
Playground",R$ 2.400 /mês,R$ 602,2021-05-14 08:58
2510672673,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-107m2-venda-RS550000-id-2510672673/,"Bosque dos Eucaliptos, São José dos Campos - SP",107,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Salão de festas
Espaço gourmet
Segurança 24h","R$ 2.300 /mês
R$ 550.000",R$ 650,2021-05-14 08:58
